Time,"Idle","Exceptions","Event Recorder"
173.675440,,,0xf00b,
173.675750,,,0xf00b,
173.685350,,,0xf010,
173.685440,,,0xf00b,
173.685751,,,0xf00b,
173.695350,,,0xf010,
173.695440,,,0xf00b,
173.695751,,,0xf00b,
173.705350,,,0xf010,
173.705440,,,0xf00b,
173.705750,,,0xf00b,
173.715350,,,0xf010,
173.715440,,,0xf00b,
173.715751,,,0xf00b,
173.725350,,,0xf010,
173.725440,,,0xf00b,
173.725751,,,0xf00b,
173.735350,,,0xf010,
173.735440,,,0xf00b,
173.735750,,,0xf00b,
173.745350,,,0xf010,
173.745440,,,0xf00b,
173.745751,,,0xf00b,
173.755350,,,0xf010,
173.755440,,,0xf00b,
173.755751,,,0xf00b,
173.765350,,,0xf010,
173.765440,,,0xf00b,
173.765750,,,0xf00b,
173.775350,,,0xf010,
173.775440,,,0xf00b,
173.775750,,,0xf00b,
173.785350,,,0xf010,
173.785440,,,0xf00b,
173.785751,,,0xf00b,
173.795350,,,0xf010,
173.795440,,,0xf00b,
173.795750,,,0xf00b,
173.805350,,,0xf010,
173.805440,,,0xf00b,
173.805750,,,0xf00b,
173.815350,,,0xf010,
173.815440,,,0xf00b,
173.815751,,,0xf00b,
173.825350,,,0xf010,
173.825440,,,0xf00b,
173.825750,,,0xf00b,
173.835350,,,0xf010,
173.835440,,,0xf00b,
173.835750,,,0xf00b,
173.845350,,,0xf010,
173.845440,,,0xf00b,
173.845751,,,0xf00b,
173.855350,,,0xf010,
173.855440,,,0xf00b,
173.855750,,,0xf00b,
173.865350,,,0xf010,
173.865440,,,0xf00b,
173.865750,,,0xf00b,
173.875350,,,0xf010,
173.875440,,,0xf00b,
173.875751,,,0xf00b,
173.885350,,,0xf010,
173.885440,,,0xf00b,
173.885751,,,0xf00b,
173.895350,,,0xf010,
173.895440,,,0xf00b,
173.895750,,,0xf00b,
173.905350,,,0xf010,
173.905440,,,0xf00b,
173.905751,,,0xf00b,
173.915350,,,0xf010,
173.915440,,,0xf00b,
173.915751,,,0xf00b,
173.925350,,,0xf010,
173.925440,,,0xf00b,
173.925750,,,0xf00b,
173.935350,,,0xf010,
173.935440,,,0xf00b,
173.935751,,,0xf00b,
173.945350,,,0xf010,
173.945440,,,0xf00b,
173.945751,,,0xf00b,
173.955350,,,0xf010,
173.955440,,,0xf00b,
173.955750,,,0xf00b,
173.965351,,,0xf010,
173.965441,,,0xf00b,
173.965753,,,0xf00b,
173.975351,,,0xf010,
173.975441,,,0xf00b,
173.975753,,,0xf00b,
173.985351,,,0xf010,
173.985441,,,0xf00b,
173.985753,,,0xf00b,
173.995351,,,0xf010,
173.995441,,,0xf00b,
173.995757,,,0xf00b,
174.004351,,,0xf010,
174.004441,,,0xf00b,
174.004743,,,0xf00b,
174.005351,,,0xf010,
174.005487,,,0xf010,
174.005577,,,0xf00b,
174.005890,,,0xf00b,
174.006202,,,0xf00b,
174.015351,,,0xf010,
174.015441,,,0xf00b,
174.015752,,,0xf00b,
174.025351,,,0xf010,
174.025441,,,0xf00b,
174.025753,,,0xf00b,
174.035351,,,0xf010,
174.035441,,,0xf00b,
174.035753,,,0xf00b,
174.045351,,,0xf010,
174.045441,,,0xf00b,
174.045752,,,0xf00b,
174.055351,,,0xf010,
174.055441,,,0xf00b,
174.055753,,,0xf00b,
174.065351,,,0xf010,
174.065441,,,0xf00b,
174.065753,,,0xf00b,
174.075350,,,0xf010,
174.075440,,,0xf00b,
174.075751,,,0xf00b,
174.085350,,,0xf010,
174.085440,,,0xf00b,
174.085766,,,0xf00b,
174.095350,,,0xf010,
174.095440,,,0xf00b,
174.095766,,,0xf00b,
174.105350,,,0xf010,
174.105440,,,0xf00b,
174.105765,,,0xf00b,
174.115350,,,0xf010,
174.115440,,,0xf00b,
174.115766,,,0xf00b,
174.125350,,,0xf010,
174.125440,,,0xf00b,
174.125765,,,0xf00b,
174.135350,,,0xf010,
174.135440,,,0xf00b,
174.135766,,,0xf00b,
174.145350,,,0xf010,
174.145440,,,0xf00b,
174.145766,,,0xf00b,
174.155350,,,0xf010,
174.155440,,,0xf00b,
174.155766,,,0xf00b,
174.165350,,,0xf010,
174.165440,,,0xf00b,
174.165765,,,0xf00b,
174.175350,,,0xf010,
174.175440,,,0xf00b,
174.175766,,,0xf00b,
174.185350,,,0xf010,
174.185440,,,0xf00b,
174.185766,,,0xf00b,
174.195350,,,0xf010,
174.195440,,,0xf00b,
174.195766,,,0xf00b,
174.205350,,,0xf010,
174.205440,,,0xf00b,
174.205766,,,0xf00b,
174.215350,,,0xf010,
174.215440,,,0xf00b,
174.215766,,,0xf00b,
174.225350,,,0xf010,
174.225440,,,0xf00b,
174.225765,,,0xf00b,
174.235350,,,0xf010,
174.235440,,,0xf00b,
174.235766,,,0xf00b,
174.245350,,,0xf010,
174.245440,,,0xf00b,
174.245766,,,0xf00b,
174.255350,,,0xf010,
174.255440,,,0xf00b,
174.255766,,,0xf00b,
174.265350,,,0xf010,
174.265440,,,0xf00b,
174.265765,,,0xf00b,
174.275350,,,0xf010,
174.275440,,,0xf00b,
174.275766,,,0xf00b,
174.285350,,,0xf010,
174.285440,,,0xf00b,
174.285765,,,0xf00b,
174.295350,,,0xf010,
174.295440,,,0xf00b,
174.295766,,,0xf00b,
174.305350,,,0xf010,
174.305440,,,0xf00b,
174.305766,,,0xf00b,
174.315350,,,0xf010,
174.315440,,,0xf00b,
174.315766,,,0xf00b,
174.325350,,,0xf010,
174.325440,,,0xf00b,
174.325765,,,0xf00b,
174.335350,,,0xf010,
174.335440,,,0xf00b,
174.335766,,,0xf00b,
174.345350,,,0xf010,
174.345440,,,0xf00b,
174.345765,,,0xf00b,
174.355350,,,0xf010,
174.355440,,,0xf00b,
174.355766,,,0xf00b,
174.365350,,,0xf010,
174.365440,,,0xf00b,
174.365766,,,0xf00b,
174.375350,,,0xf010,
174.375440,,,0xf00b,
174.375766,,,0xf00b,
174.385350,,,0xf010,
174.385440,,,0xf00b,
174.385765,,,0xf00b,
174.395350,,,0xf010,
174.395440,,,0xf00b,
174.395766,,,0xf00b,
174.405350,,,0xf010,
174.405440,,,0xf00b,
174.405766,,,0xf00b,
174.415350,,,0xf010,
174.415440,,,0xf00b,
174.415766,,,0xf00b,
174.425350,,,0xf010,
174.425440,,,0xf00b,
174.425766,,,0xf00b,
174.435350,,,0xf010,
174.435440,,,0xf00b,
174.435766,,,0xf00b,
174.445350,,,0xf010,
174.445440,,,0xf00b,
174.445765,,,0xf00b,
174.455350,,,0xf010,
174.455440,,,0xf00b,
174.455766,,,0xf00b,
174.465350,,,0xf010,
174.465440,,,0xf00b,
174.465766,,,0xf00b,
174.475350,,,0xf010,
174.475440,,,0xf00b,
174.475766,,,0xf00b,
174.485350,,,0xf010,
174.485440,,,0xf00b,
174.485766,,,0xf00b,
174.495350,,,0xf010,
174.495440,,,0xf00b,
174.495768,,,0xf00b,
174.505350,,,0xf010,
174.505485,,,0xf010,
174.505575,,,0xf00b,
174.505890,,,0xf00b,
174.506200,,,0xf00b,
174.515350,,,0xf010,
174.515440,,,0xf00b,
174.515751,,,0xf00b,
174.525350,,,0xf010,
174.525440,,,0xf00b,
174.525751,,,0xf00b,
174.535351,,,0xf010,
174.535441,,,0xf00b,
174.535753,,,0xf00b,
174.545351,,,0xf010,
174.545441,,,0xf00b,
174.545752,,,0xf00b,
174.555351,,,0xf010,
174.555441,,,0xf00b,
174.555753,,,0xf00b,
174.565351,,,0xf010,
174.565441,,,0xf00b,
174.565753,,,0xf00b,
174.575351,,,0xf010,
174.575441,,,0xf00b,
174.575752,,,0xf00b,
174.585351,,,0xf010,
174.585441,,,0xf00b,
174.585753,,,0xf00b,
174.595351,,,0xf010,
174.595441,,,0xf00b,
174.595753,,,0xf00b,
174.605351,,,0xf010,
174.605441,,,0xf00b,
174.605753,,,0xf00b,
174.615351,,,0xf010,
174.615441,,,0xf00b,
174.615753,,,0xf00b,
174.625351,,,0xf010,
174.625441,,,0xf00b,
174.625753,,,0xf00b,
174.635351,,,0xf010,
174.635441,,,0xf00b,
174.635753,,,0xf00b,
174.645351,,,0xf010,
174.645441,,,0xf00b,
174.645753,,,0xf00b,
174.655350,,,0xf010,
174.655440,,,0xf00b,
174.655751,,,0xf00b,
174.665350,,,0xf010,
174.665440,,,0xf00b,
174.665751,,,0xf00b,
174.675350,,,0xf010,
174.675440,,,0xf00b,
174.675750,,,0xf00b,
174.685350,,,0xf010,
174.685440,,,0xf00b,
174.685751,,,0xf00b,
174.695350,,,0xf010,
174.695440,,,0xf00b,
174.695751,,,0xf00b,
174.705350,,,0xf010,
174.705440,,,0xf00b,
174.705751,,,0xf00b,
174.715350,,,0xf010,
174.715440,,,0xf00b,
174.715751,,,0xf00b,
174.725350,,,0xf010,
174.725440,,,0xf00b,
174.725751,,,0xf00b,
174.735350,,,0xf010,
174.735440,,,0xf00b,
174.735750,,,0xf00b,
174.745350,,,0xf010,
174.745440,,,0xf00b,
174.745751,,,0xf00b,
174.755350,,,0xf010,
174.755440,,,0xf00b,
174.755751,,,0xf00b,
174.765350,,,0xf010,
174.765440,,,0xf00b,
174.765751,,,0xf00b,
174.775350,,,0xf010,
174.775440,,,0xf00b,
174.775750,,,0xf00b,
174.785350,,,0xf010,
174.785440,,,0xf00b,
174.785751,,,0xf00b,
174.795350,,,0xf010,
174.795440,,,0xf00b,
174.795750,,,0xf00b,
174.805350,,,0xf010,
174.805440,,,0xf00b,
174.805751,,,0xf00b,
174.815350,,,0xf010,
174.815440,,,0xf00b,
174.815751,,,0xf00b,
174.825350,,,0xf010,
174.825440,,,0xf00b,
174.825751,,,0xf00b,
174.835350,,,0xf010,
174.835440,,,0xf00b,
174.835750,,,0xf00b,
174.845350,,,0xf010,
174.845440,,,0xf00b,
174.845751,,,0xf00b,
174.855350,,,0xf010,
174.855440,,,0xf00b,
174.855750,,,0xf00b,
174.865350,,,0xf010,
174.865440,,,0xf00b,
174.865751,,,0xf00b,
174.875350,,,0xf010,
174.875440,,,0xf00b,
174.875751,,,0xf00b,
174.885350,,,0xf010,
174.885440,,,0xf00b,
174.885751,,,0xf00b,
174.895350,,,0xf010,
174.895440,,,0xf00b,
174.895750,,,0xf00b,
174.905350,,,0xf010,
174.905440,,,0xf00b,
174.905751,,,0xf00b,
174.915350,,,0xf010,
174.915440,,,0xf00b,
174.915751,,,0xf00b,
174.925350,,,0xf010,
174.925440,,,0xf00b,
174.925751,,,0xf00b,
174.935350,,,0xf010,
174.935440,,,0xf00b,
174.935751,,,0xf00b,
174.945350,,,0xf010,
174.945440,,,0xf00b,
174.945751,,,0xf00b,
174.955350,,,0xf010,
174.955440,,,0xf00b,
174.955750,,,0xf00b,
174.965350,,,0xf010,
174.965440,,,0xf00b,
174.965751,,,0xf00b,
174.975350,,,0xf010,
174.975440,,,0xf00b,
174.975751,,,0xf00b,
174.985350,,,0xf010,
174.985440,,,0xf00b,
174.985751,,,0xf00b,
174.995350,,,0xf010,
174.995440,,,0xf00b,
174.995755,,,0xf00b,
175.004350,,,0xf010,
175.004440,,,0xf00b,
175.004741,,,0xf00b,
175.005350,,,0xf010,
175.005485,,,0xf010,
175.005575,,,0xf00b,
175.005873,,,0xf00b,
175.006183,,,0xf00b,
175.015350,,,0xf010,
175.015440,,,0xf00b,
175.015750,,,0xf00b,
175.025350,,,0xf010,
175.025440,,,0xf00b,
175.025750,,,0xf00b,
175.035350,,,0xf010,
175.035440,,,0xf00b,
175.035751,,,0xf00b,
175.045350,,,0xf010,
175.045440,,,0xf00b,
175.045750,,,0xf00b,
175.055350,,,0xf010,
175.055440,,,0xf00b,
175.055750,,,0xf00b,
175.065350,,,0xf010,
175.065440,,,0xf00b,
175.065751,,,0xf00b,
175.075350,,,0xf010,
175.075440,,,0xf00b,
175.075750,,,0xf00b,
175.085350,,,0xf010,
175.085440,,,0xf00b,
175.085750,,,0xf00b,
175.095350,,,0xf010,
175.095440,,,0xf00b,
175.095751,,,0xf00b,
175.105350,,,0xf010,
175.105440,,,0xf00b,
175.105750,,,0xf00b,
175.115351,,,0xf010,
175.115441,,,0xf00b,
175.115753,,,0xf00b,
175.125351,,,0xf010,
175.125441,,,0xf00b,
175.125753,,,0xf00b,
175.135351,,,0xf010,
175.135441,,,0xf00b,
175.135752,,,0xf00b,
175.145351,,,0xf010,
175.145441,,,0xf00b,
175.145752,,,0xf00b,
175.155351,,,0xf010,
175.155441,,,0xf00b,
175.155753,,,0xf00b,
175.165351,,,0xf010,
175.165441,,,0xf00b,
175.165752,,,0xf00b,
175.175351,,,0xf010,
175.175441,,,0xf00b,
175.175752,,,0xf00b,
175.185351,,,0xf010,
175.185441,,,0xf00b,
175.185753,,,0xf00b,
175.195351,,,0xf010,
175.195441,,,0xf00b,
175.195752,,,0xf00b,
175.205351,,,0xf010,
175.205441,,,0xf00b,
175.205752,,,0xf00b,
175.215351,,,0xf010,
175.215441,,,0xf00b,
175.215753,,,0xf00b,
175.225350,,,0xf010,
175.225440,,,0xf00b,
175.225751,,,0xf00b,
175.235350,,,0xf010,
175.235440,,,0xf00b,
175.235751,,,0xf00b,
175.245350,,,0xf010,
175.245440,,,0xf00b,
175.245751,,,0xf00b,
175.255350,,,0xf010,
175.255440,,,0xf00b,
175.255751,,,0xf00b,
175.265350,,,0xf010,
175.265440,,,0xf00b,
175.265751,,,0xf00b,
175.275350,,,0xf010,
175.275440,,,0xf00b,
175.275751,,,0xf00b,
175.285350,,,0xf010,
175.285440,,,0xf00b,
175.285751,,,0xf00b,
175.295350,,,0xf010,
175.295440,,,0xf00b,
175.295751,,,0xf00b,
175.305350,,,0xf010,
175.305440,,,0xf00b,
175.305751,,,0xf00b,
175.315350,,,0xf010,
175.315440,,,0xf00b,
175.315751,,,0xf00b,
175.325350,,,0xf010,
175.325440,,,0xf00b,
175.325751,,,0xf00b,
175.335350,,,0xf010,
175.335440,,,0xf00b,
175.335751,,,0xf00b,
175.345350,,,0xf010,
175.345440,,,0xf00b,
175.345751,,,0xf00b,
175.355350,,,0xf010,
175.355440,,,0xf00b,
175.355751,,,0xf00b,
175.365350,,,0xf010,
175.365440,,,0xf00b,
175.365751,,,0xf00b,
175.375350,,,0xf010,
175.375440,,,0xf00b,
175.375751,,,0xf00b,
175.385350,,,0xf010,
175.385440,,,0xf00b,
175.385751,,,0xf00b,
175.395350,,,0xf010,
175.395440,,,0xf00b,
175.395751,,,0xf00b,
175.405350,,,0xf010,
175.405440,,,0xf00b,
175.405751,,,0xf00b,
175.415350,,,0xf010,
175.415440,,,0xf00b,
175.415751,,,0xf00b,
175.425350,,,0xf010,
175.425440,,,0xf00b,
175.425751,,,0xf00b,
175.435350,,,0xf010,
175.435440,,,0xf00b,
175.435751,,,0xf00b,
175.445350,,,0xf010,
175.445440,,,0xf00b,
175.445751,,,0xf00b,
175.455350,,,0xf010,
175.455440,,,0xf00b,
175.455751,,,0xf00b,
175.465350,,,0xf010,
175.465440,,,0xf00b,
175.465751,,,0xf00b,
175.475350,,,0xf010,
175.475440,,,0xf00b,
175.475751,,,0xf00b,
175.485350,,,0xf010,
175.485440,,,0xf00b,
175.485751,,,0xf00b,
175.495350,,,0xf010,
175.495440,,,0xf00b,
175.495753,,,0xf00b,
175.505350,,,0xf010,
175.505486,,,0xf010,
175.505576,,,0xf00b,
175.505875,,,0xf00b,
175.506185,,,0xf00b,
175.515350,,,0xf010,
175.515440,,,0xf00b,
175.515751,,,0xf00b,
175.525350,,,0xf010,
175.525440,,,0xf00b,
175.525751,,,0xf00b,
175.535350,,,0xf010,
175.535440,,,0xf00b,
175.535751,,,0xf00b,
175.545350,,,0xf010,
175.545440,,,0xf00b,
175.545751,,,0xf00b,
175.555350,,,0xf010,
175.555440,,,0xf00b,
175.555751,,,0xf00b,
175.565350,,,0xf010,
175.565440,,,0xf00b,
175.565751,,,0xf00b,
175.575350,,,0xf010,
175.575440,,,0xf00b,
175.575751,,,0xf00b,
175.585350,,,0xf010,
175.585440,,,0xf00b,
175.585750,,,0xf00b,
175.595350,,,0xf010,
175.595440,,,0xf00b,
175.595751,,,0xf00b,
175.605350,,,0xf010,
175.605440,,,0xf00b,
175.605750,,,0xf00b,
175.615350,,,0xf010,
175.615440,,,0xf00b,
175.615751,,,0xf00b,
175.625350,,,0xf010,
175.625440,,,0xf00b,
175.625751,,,0xf00b,
175.635350,,,0xf010,
175.635440,,,0xf00b,
175.635751,,,0xf00b,
175.645350,,,0xf010,
175.645440,,,0xf00b,
175.645750,,,0xf00b,
175.655350,,,0xf010,
175.655440,,,0xf00b,
175.655751,,,0xf00b,
175.665350,,,0xf010,
175.665440,,,0xf00b,
175.665751,,,0xf00b,
175.675350,,,0xf010,
175.675440,,,0xf00b,
175.675751,,,0xf00b,
175.685351,,,0xf010,
175.685441,,,0xf00b,
175.685753,,,0xf00b,
175.695351,,,0xf010,
175.695441,,,0xf00b,
175.695752,,,0xf00b,
175.705351,,,0xf010,
175.705441,,,0xf00b,
175.705752,,,0xf00b,
175.715351,,,0xf010,
175.715441,,,0xf00b,
175.715753,,,0xf00b,
175.725351,,,0xf010,
175.725441,,,0xf00b,
175.725752,,,0xf00b,
175.735351,,,0xf010,
175.735441,,,0xf00b,
175.735752,,,0xf00b,
175.745351,,,0xf010,
175.745441,,,0xf00b,
175.745753,,,0xf00b,
175.755351,,,0xf010,
175.755441,,,0xf00b,
175.755752,,,0xf00b,
175.765351,,,0xf010,
175.765441,,,0xf00b,
175.765752,,,0xf00b,
175.775351,,,0xf010,
175.775441,,,0xf00b,
175.775753,,,0xf00b,
175.785351,,,0xf010,
175.785441,,,0xf00b,
175.785753,,,0xf00b,
175.795351,,,0xf010,
175.795441,,,0xf00b,
175.795752,,,0xf00b,
175.805350,,,0xf010,
175.805440,,,0xf00b,
175.805750,,,0xf00b,
175.815350,,,0xf010,
175.815440,,,0xf00b,
175.815751,,,0xf00b,
175.825350,,,0xf010,
175.825440,,,0xf00b,
175.825750,,,0xf00b,
175.835350,,,0xf010,
175.835440,,,0xf00b,
175.835751,,,0xf00b,
175.845350,,,0xf010,
175.845440,,,0xf00b,
175.845751,,,0xf00b,
175.855350,,,0xf010,
175.855440,,,0xf00b,
175.855751,,,0xf00b,
175.865350,,,0xf010,
175.865440,,,0xf00b,
175.865750,,,0xf00b,
175.875350,,,0xf010,
175.875440,,,0xf00b,
175.875751,,,0xf00b,
175.885350,,,0xf010,
175.885440,,,0xf00b,
175.885751,,,0xf00b,
175.895350,,,0xf010,
175.895440,,,0xf00b,
175.895751,,,0xf00b,
175.905350,,,0xf010,
175.905440,,,0xf00b,
175.905751,,,0xf00b,
175.915350,,,0xf010,
175.915440,,,0xf00b,
175.915751,,,0xf00b,
175.925350,,,0xf010,
175.925440,,,0xf00b,
175.925750,,,0xf00b,
175.935350,,,0xf010,
175.935440,,,0xf00b,
175.935751,,,0xf00b,
175.945350,,,0xf010,
175.945440,,,0xf00b,
175.945751,,,0xf00b,
175.955350,,,0xf010,
175.955440,,,0xf00b,
175.955751,,,0xf00b,
175.965350,,,0xf010,
175.965440,,,0xf00b,
175.965751,,,0xf00b,
175.975350,,,0xf010,
175.975440,,,0xf00b,
175.975751,,,0xf00b,
175.985350,,,0xf010,
175.985440,,,0xf00b,
175.985750,,,0xf00b,
175.995350,,,0xf010,
175.995440,,,0xf00b,
175.995755,,,0xf00b,
176.004350,,,0xf010,
176.004440,,,0xf00b,
176.004741,,,0xf00b,
176.005350,,,0xf010,
176.005485,,,0xf010,
176.005575,,,0xf00b,
176.005873,,,0xf00b,
176.006183,,,0xf00b,
176.015350,,,0xf010,
176.015440,,,0xf00b,
176.015751,,,0xf00b,
176.025350,,,0xf010,
176.025440,,,0xf00b,
176.025751,,,0xf00b,
176.035350,,,0xf010,
176.035440,,,0xf00b,
176.035751,,,0xf00b,
176.045350,,,0xf010,
176.045440,,,0xf00b,
176.045751,,,0xf00b,
176.055350,,,0xf010,
176.055440,,,0xf00b,
176.055751,,,0xf00b,
176.065350,,,0xf010,
176.065440,,,0xf00b,
176.065751,,,0xf00b,
176.075350,,,0xf010,
176.075440,,,0xf00b,
176.075751,,,0xf00b,
176.085350,,,0xf010,
176.085440,,,0xf00b,
176.085751,,,0xf00b,
176.095350,,,0xf010,
176.095440,,,0xf00b,
176.095751,,,0xf00b,
176.105350,,,0xf010,
176.105440,,,0xf00b,
176.105751,,,0xf00b,
176.115350,,,0xf010,
176.115440,,,0xf00b,
176.115751,,,0xf00b,
176.125350,,,0xf010,
176.125440,,,0xf00b,
176.125751,,,0xf00b,
176.135350,,,0xf010,
176.135440,,,0xf00b,
176.135751,,,0xf00b,
176.145350,,,0xf010,
176.145440,,,0xf00b,
176.145751,,,0xf00b,
176.155350,,,0xf010,
176.155440,,,0xf00b,
176.155751,,,0xf00b,
176.165350,,,0xf010,
176.165440,,,0xf00b,
176.165751,,,0xf00b,
176.175350,,,0xf010,
176.175440,,,0xf00b,
176.175751,,,0xf00b,
176.185350,,,0xf010,
176.185440,,,0xf00b,
176.185751,,,0xf00b,
176.195350,,,0xf010,
176.195440,,,0xf00b,
176.195751,,,0xf00b,
176.205350,,,0xf010,
176.205440,,,0xf00b,
176.205751,,,0xf00b,
176.215350,,,0xf010,
176.215440,,,0xf00b,
176.215751,,,0xf00b,
176.225350,,,0xf010,
176.225440,,,0xf00b,
176.225751,,,0xf00b,
176.235350,,,0xf010,
176.235440,,,0xf00b,
176.235751,,,0xf00b,
176.245586,,,0xf010,
176.245676,,,0xf00b,
176.245986,,,0xf00b,
176.255586,,,0xf010,
176.255676,,,0xf00b,
176.255987,,,0xf00b,
176.265587,,,0xf010,
176.265677,,,0xf00b,
176.265988,,,0xf00b,
176.275587,,,0xf010,
176.275677,,,0xf00b,
176.275989,,,0xf00b,
176.285587,,,0xf010,
176.285677,,,0xf00b,
176.285989,,,0xf00b,
176.295587,,,0xf010,
176.295677,,,0xf00b,
176.295988,,,0xf00b,
176.305587,,,0xf010,
176.305677,,,0xf00b,
176.305989,,,0xf00b,
176.315587,,,0xf010,
176.315677,,,0xf00b,
176.315989,,,0xf00b,
176.325587,,,0xf010,
176.325677,,,0xf00b,
176.325988,,,0xf00b,
176.335587,,,0xf010,
176.335677,,,0xf00b,
176.335989,,,0xf00b,
176.345587,,,0xf010,
176.345677,,,0xf00b,
176.345989,,,0xf00b,
176.355587,,,0xf010,
176.355677,,,0xf00b,
176.355988,,,0xf00b,
176.365587,,,0xf010,
176.365677,,,0xf00b,
176.365988,,,0xf00b,
176.375586,,,0xf010,
176.375676,,,0xf00b,
176.375987,,,0xf00b,
176.385586,,,0xf010,
176.385676,,,0xf00b,
176.385987,,,0xf00b,
176.395586,,,0xf010,
176.395676,,,0xf00b,
176.395987,,,0xf00b,
176.405586,,,0xf010,
176.405676,,,0xf00b,
176.405987,,,0xf00b,
176.415586,,,0xf010,
176.415676,,,0xf00b,
176.415987,,,0xf00b,
176.425586,,,0xf010,
176.425676,,,0xf00b,
176.425987,,,0xf00b,
176.435586,,,0xf010,
176.435676,,,0xf00b,
176.435987,,,0xf00b,
176.445586,,,0xf010,
176.445676,,,0xf00b,
176.445987,,,0xf00b,
176.455586,,,0xf010,
176.455676,,,0xf00b,
176.455987,,,0xf00b,
176.465586,,,0xf010,
176.465676,,,0xf00b,
176.465987,,,0xf00b,
176.475586,,,0xf010,
176.475676,,,0xf00b,
176.475987,,,0xf00b,
176.485586,,,0xf010,
176.485676,,,0xf00b,
176.485987,,,0xf00b,
176.495586,,,0xf010,
176.495676,,,0xf00b,
176.495989,,,0xf00b,
176.505586,,,0xf010,
176.505722,,,0xf010,
176.505812,,,0xf00b,
176.506111,,,0xf00b,
176.506421,,,0xf00b,
176.515586,,,0xf010,
176.515676,,,0xf00b,
176.515987,,,0xf00b,
176.525586,,,0xf010,
176.525676,,,0xf00b,
176.525987,,,0xf00b,
176.535586,,,0xf010,
176.535676,,,0xf00b,
176.535987,,,0xf00b,
176.545586,,,0xf010,
176.545676,,,0xf00b,
176.545987,,,0xf00b,
176.555586,,,0xf010,
176.555676,,,0xf00b,
176.555987,,,0xf00b,
176.565586,,,0xf010,
176.565676,,,0xf00b,
176.565987,,,0xf00b,
176.575586,,,0xf010,
176.575676,,,0xf00b,
176.575987,,,0xf00b,
176.585586,,,0xf010,
176.585676,,,0xf00b,
176.585986,,,0xf00b,
176.595586,,,0xf010,
176.595676,,,0xf00b,
176.595987,,,0xf00b,
176.605586,,,0xf010,
176.605676,,,0xf00b,
176.605987,,,0xf00b,
176.615586,,,0xf010,
176.615676,,,0xf00b,
176.615987,,,0xf00b,
176.625586,,,0xf010,
176.625676,,,0xf00b,
176.625987,,,0xf00b,
176.635586,,,0xf010,
176.635676,,,0xf00b,
176.635987,,,0xf00b,
176.645586,,,0xf010,
176.645676,,,0xf00b,
176.645986,,,0xf00b,
176.655586,,,0xf010,
176.655676,,,0xf00b,
176.655987,,,0xf00b,
176.665586,,,0xf010,
176.665676,,,0xf00b,
176.665987,,,0xf00b,
176.675586,,,0xf010,
176.675676,,,0xf00b,
176.675987,,,0xf00b,
176.685586,,,0xf010,
176.685676,,,0xf00b,
176.685987,,,0xf00b,
176.695586,,,0xf010,
176.695676,,,0xf00b,
176.695987,,,0xf00b,
176.705586,,,0xf010,
176.705676,,,0xf00b,
176.705986,,,0xf00b,
176.715586,,,0xf010,
176.715676,,,0xf00b,
176.715987,,,0xf00b,
176.725586,,,0xf010,
176.725676,,,0xf00b,
176.725987,,,0xf00b,
176.735586,,,0xf010,
176.735676,,,0xf00b,
176.735987,,,0xf00b,
176.745586,,,0xf010,
176.745676,,,0xf00b,
176.745986,,,0xf00b,
176.755586,,,0xf010,
176.755676,,,0xf00b,
176.755987,,,0xf00b,
176.765586,,,0xf010,
176.765676,,,0xf00b,
176.765986,,,0xf00b,
176.775586,,,0xf010,
176.775676,,,0xf00b,
176.775987,,,0xf00b,
176.785586,,,0xf010,
176.785676,,,0xf00b,
176.785987,,,0xf00b,
176.795586,,,0xf010,
176.795676,,,0xf00b,
176.795987,,,0xf00b,
176.805586,,,0xf010,
176.805676,,,0xf00b,
176.805986,,,0xf00b,
176.815586,,,0xf010,
176.815676,,,0xf00b,
176.815987,,,0xf00b,
176.825586,,,0xf010,
176.825676,,,0xf00b,
176.825986,,,0xf00b,
176.835587,,,0xf010,
176.835677,,,0xf00b,
176.835989,,,0xf00b,
176.845587,,,0xf010,
176.845677,,,0xf00b,
176.845989,,,0xf00b,
176.855587,,,0xf010,
176.855677,,,0xf00b,
176.855989,,,0xf00b,
176.865587,,,0xf010,
176.865677,,,0xf00b,
176.865989,,,0xf00b,
176.875587,,,0xf010,
176.875677,,,0xf00b,
176.875989,,,0xf00b,
176.885587,,,0xf010,
176.885677,,,0xf00b,
176.885989,,,0xf00b,
176.895587,,,0xf010,
176.895677,,,0xf00b,
176.895989,,,0xf00b,
176.905587,,,0xf010,
176.905677,,,0xf00b,
176.905989,,,0xf00b,
176.915587,,,0xf010,
176.915677,,,0xf00b,
176.915989,,,0xf00b,
176.925587,,,0xf010,
176.925677,,,0xf00b,
176.925989,,,0xf00b,
176.935587,,,0xf010,
176.935677,,,0xf00b,
176.935989,,,0xf00b,
176.945587,,,0xf010,
176.945677,,,0xf00b,
176.945989,,,0xf00b,
176.955586,,,0xf010,
176.955676,,,0xf00b,
176.955987,,,0xf00b,
176.965586,,,0xf010,
176.965676,,,0xf00b,
176.965987,,,0xf00b,
176.975586,,,0xf010,
176.975676,,,0xf00b,
176.975987,,,0xf00b,
176.985586,,,0xf010,
176.985676,,,0xf00b,
176.985986,,,0xf00b,
176.995586,,,0xf010,
176.995676,,,0xf00b,
176.995991,,,0xf00b,
177.004586,,,0xf010,
177.004676,,,0xf00b,
177.004977,,,0xf00b,
